X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Lat_DD,Long_DD,Grow_Area,GlobalID
486073.168700000271201,4871227.7605,1875,WV025.00,R,30,30,4.4,0.71,1700,35.9,31,163,43.9940599999929,-69.1736900000848,WV,9c5dc0e6-7769-47b5-9457-323bb10ae3aa
486339.510300000198185,4872457.8416,1876,WV026.00,A,30,30,4.6,0.49,280,19.7,31,163,44.0051399999212,-69.1703999998983,WV,65aa3873-11a8-491c-a54c-2c5b32c1f065
486606.431099999696016,4872439.524599999189,1877,WV026.50,R,21,21,4,0.43,52,14.8,31,163,44.0049800003432,-69.1670699996686,WV,fc3ad111-59e7-4330-bd6b-2c6907d13c25
486767.696499999613,4872503.6195,1878,WV027.00,A,30,30,4,0.47,78,16.2,31,163,44.0055600000555,-69.1650600001175,WV,c578eba4-87a5-4a1b-8f32-5d9443ca59c7
487478.557699999772012,4872811.005,1879,WV028.00,R,17,17,7.3,0.64,152,50.2,31,163,44.0083400000916,-69.1562000001023,WV,911f6a7e-8f47-41f9-89e2-a362263fd4a0
487122.7006,4872434.056099999696,1880,WV028.50,R,30,30,4.3,0.48,152,18.4,31,163,44.004939999564,-69.1606299997632,WV,e85b7de8-3549-435d-998f-f513b26f42ef
487198.624900000169873,4871898.559599999338,1881,WV029.00,P,30,30,9.3,0.59,300,54.1,31,163,44.0001199999463,-69.1596700006176,WV,d294e89d-d072-4e8b-884d-4fbbfb62f9cd
487480.0461,4871903.5742,1882,WV030.00,P,30,30,8.9,0.91,1700,133.5,31,163,44.0001699998851,-69.1561599995523,WV,448317d5-3789-47d1-b3bf-9d62e072e624
488031.092000000178814,4872041.3891,1883,WV031.00,R,30,30,4.3,0.5,220,18.9,31,163,44.0014199998939,-69.1492899999854,WV,d6e03741-1c0b-4ffb-a1e9-a25c9bf79c9f
487993.537200000137091,4871669.378799999133,1884,WV032.00,A,30,30,3.1,0.36,35,9.2,31,163,43.9980699998412,-69.1497500006055,WV,42ec9a30-a4bb-411e-9fcd-0b638768c6a2
488999.394899999722838,4871933.0819,1885,WV035.00,A,30,30,3,0.39,36,9.6,31,163,44.000459999822,-69.1372099998502,WV,d89786ae-ca79-4b94-a13b-e2a28ea52a9d
488020.795300000347197,4871668.218699999154,1886,WV036.00,A,30,30,4.1,0.48,132,17.3,31,163,43.9980599999569,-69.1494100002661,WV,feb4874e-c96f-45ac-a1ec-dfd108fb5ecb
488625.259800000116229,4872093.6531,1887,WV036.50,P,30,30,2.6,0.25,16,5.7,31,163,44.0019000004247,-69.1418799996127,WV,7a84d7d3-5926-4430-a6d6-36bfeef5d6da
488900.677099999972,4872348.641799999401,1888,WV037.00,A,30,30,2.7,0.39,78,8.6,31,163,44.0041999997655,-69.1384499993769,WV,4c022bea-c721-4c2b-8cff-ca1739ee231f
489365.643400000408292,4872341.2135,1889,WV038.00,P,30,30,4,0.45,74,15.4,31,163,44.0041399996271,-69.1326500002065,WV,b4d35676-4827-4319-846e-d2c9eddeb5e4
489725.8618,4873024.8242,1890,WV039.00,P,30,30,6,0.75,700,55.9,31,163,44.0103000000139,-69.1281700000573,WV,70d014c2-774f-4801-bc6b-39bc17068de1
490018.632899999619,4872616.7553,1891,WV040.00,P,30,30,3.1,0.41,58,10.7,31,163,44.0066300003541,-69.1245099997769,WV,0b440253-ac55-4c6f-bbe6-0771fcb8a0c2
489962.905799999833107,4872344.722599999979,1892,WV041.00,A,30,30,3.1,0.44,62,11.6,31,163,44.0041799998442,-69.1252000000716,WV,c5c1c715-6e36-4d68-bafa-d3afb299e872
491118.347599999979,4871905.4614,1894,WV044.00,P,30,30,2.2,0.23,24,4.5,31,163,44.0002399995835,-69.1107800002986,WV,2b1d56ee-c441-43c9-b5c3-879df6d1b5d4
490631.730499999597669,4871932.7893,1895,WV045.00,P,30,30,2.7,0.34,28,7.6,31,163,44.0004800003515,-69.1168499995414,WV,8e5f0de4-217f-45c7-a7cb-0c501242abf2
490091.320199999958,4872441.158199999481,1896,WV046.00,P,30,30,2.6,0.36,36,7.8,31,163,44.0050499998938,-69.1236000000232,WV,ddd00309-8de5-4b37-8626-7857c3ccd239
489696.512400000356138,4873223.68209999986,1897,WV046.50,P,30,30,5.2,0.55,108,26.8,31,163,44.0120899997419,-69.1285400001301,WV,61d20674-4b38-4b9c-8684-051b35a869e1
489926.379300000146031,4874152.9702,1898,WV046.80,A,30,30,3.9,0.61,1700,24.1,31,163,44.020460000208,-69.1256900002073,WV,1c22627a-1d06-45a6-9ff6-f3d3e694ca47
490408.826000000350177,4874679.8276,1899,WV047.00,A,30,30,3.2,0.45,260,12.7,31,163,44.0252099997013,-69.1196799997366,WV,8230ab44-a636-4bc0-9e01-fa187622aa25
490776.933299999684095,4875442.344699999318,1900,WV047.50,P,30,30,4.8,0.59,520,28,31,163,44.0320800003062,-69.1150999997166,WV,411affbc-0e10-4928-8d90-b6a7d712a5be
490698.807,4875727.900699999183,1901,WV048.00,A,30,30,3.4,0.38,50,10.7,31,163,44.0346499998719,-69.1160799994881,WV,ad617136-a84f-4abd-bb8d-102c838a9ff7
490446.232499999925,4876162.5401,1902,WV048.50,A,30,30,3,0.38,32,9.3,31,163,44.0385600004239,-69.1192399997745,WV,d172c962-6859-47d1-99d5-1722afdd4487
489958.212399999611,4876113.283099999651,1903,WV048.80,CA,30,30,3.6,0.48,150,15.1,31,163,44.0381099997235,-69.1253300005266,WV,11b590f0-8f26-4b4a-931f-796c3b3e2269
489437.455400000326335,4875638.7211,1904,WV049.00,P,30,30,15.1,0.63,440,99.8,31,163,44.0338300002914,-69.1318199994723,WV,1982033d-76b6-43e8-845a-289c65af9a69
489430.031399999745,4876507.2912,1905,WV050.00,R,30,30,5.2,0.71,1700,43.2,31,163,44.0416500001414,-69.131930000598,WV,8085134c-c801-4df5-ac82-7c10a20cedb6
489480.739699999801815,4878162.139,1906,WV050.50,CA,30,30,4.7,0.5,102,21.2,31,163,44.0565499998298,-69.1313299994796,WV,e5c84059-bc50-4ffa-a350-93e625df7548
489260.2911,4879036.6093,1907,WV050.80,R,30,30,6.7,0.65,220,47.4,31,163,44.0644199997958,-69.1341000002146,WV,1f15979a-7b12-4b1d-8b2b-596259466f65
489984.937,4877884.7925,1908,WV052.00,CA,30,30,3.8,0.48,64,16.1,31,163,44.0540600001453,-69.1250299994449,WV,a7facac5-528c-4e33-86bf-fb746b97789c
489972.457799999975,4877579.3714,1909,WV053.00,CA,30,30,3.5,0.54,134,17.9,31,163,44.0513099997229,-69.1251799994773,WV,1f1eb68a-efa9-4d9e-b90b-bdf79f59b10b
490308.704699999652803,4877446.6971,1910,WV054.00,R,30,30,6.4,0.61,120,39,31,163,44.0501200004488,-69.1209799997084,WV,45323fcc-cba4-4e3e-9973-7af26291c3d5
489731.53940000012517,4876676.7509,1911,WV055.00,CA,30,30,3.7,0.5,76,16.8,31,163,44.0431800004016,-69.1281700005137,WV,19fb0742-f831-4682-b083-717b3eb7fddf
490975.660099999979,4877202.5105,1912,WV056.00,CA,30,30,3.9,0.41,38,13.3,31,163,44.0479299996132,-69.112649999997,WV,38694dcd-a115-4f67-bb6e-f8f0c9a19a29
491565.032200000248849,4877018.467499999329,1913,WV057.00,R,30,30,8.1,0.7,480,65.1,31,163,44.0462799999108,-69.1052900001181,WV,2c098b97-b233-4971-a6cb-e91383fc8dcb
490982.792799999937,4876559.4119,1914,WV058.00,CA,30,30,3.2,0.45,108,12.2,31,163,44.0421399998302,-69.1125500000558,WV,d0ffa38b-234f-4bb7-a36d-f2545a68567a
491703.2001,4876041.9977,1915,WV059.00,A,30,30,2.8,0.4,60,9.3,31,163,44.0374899999062,-69.1035499996579,WV,19c325ac-329e-4c6f-b81b-204f4f5376ff
492217.770399999804795,4876191.314099999145,1916,WV060.00,P,30,30,5.7,0.64,1560,38.1,31,163,44.0388400004489,-69.0971299996231,WV,b991f60c-bfa2-48ee-bccf-8c4f6a776322
492461.541000000201166,4876366.519899999723,1917,WV061.00,P,30,30,2.2,0.22,20,4.4,31,163,44.0404200003673,-69.0940899994646,WV,e421e0f3-7dd9-40d1-b502-f610b043daa1
493678.024199999869,4878316.72309999913,1920,WV062.50,P,30,30,3.3,0.43,100,12.1,31,163,44.0579899999142,-69.0789300000583,WV,3f8b3207-4889-4510-9d3d-225901a98197
493824.774500000290573,4878503.180199999362,1921,WV063.00,P,30,30,4.6,0.62,940,29.3,31,163,44.059670000376,-69.07709999953,WV,accb0fe7-a72b-403d-a3ca-bdfa2efc8527
493664.996500000357628,4878929.83699999936,1922,WV064.00,P,30,30,7.1,0.63,320,46.7,31,163,44.0635100002437,-69.0791000000713,WV,dfc5e239-8b85-4a28-8f81-93ad14477d81
494133.351499999873,4878746.1399,1923,WV065.00,P,30,30,3.4,0.41,38,11.5,31,163,44.0618600001202,-69.0732500004177,WV,4d4d8e82-87d8-44b1-b910-e7ab4a266652
494670.150100000202656,4873024.542099999264,1931,WV077.00,A,30,30,1.9,0,2,1.9,31,163,44.0103500002529,-69.0664900002045,WV,f884ebbb-4b84-4b15-bc7e-a031bf843d79
495214.149000000208616,4872625.391599999741,1932,WV078.00,A,30,30,1.9,0,2,1.9,31,163,44.0067599997125,-69.0597000005652,WV,4973411a-303a-41a1-b3c7-9ee04165b438
495026.875099999830127,4871974.6717,1933,WV079.00,A,30,30,2.3,0.28,34,5.5,31,163,44.0008999996427,-69.0620299994902,WV,7aad496c-03a9-4a41-ac67-d7bff4099093
494069.456299999728799,4870909.2101,1934,WV080.00,A,30,30,2.2,0.26,34,4.9,31,163,43.9913000001471,-69.0739600002129,WV,969d1699-2464-4ccb-ba9b-c6c5b7de6066
493603.55599999987,4870058.8659,1935,WV081.00,A,30,30,1.9,0.08,5.5,2.5,31,163,43.9836399998388,-69.0797599998289,WV,8b41b0a2-3cc6-4bdb-ba95-2731c43bbfe9
484962.830599999987,4868841.117499999702,1937,WV083.00,A,30,30,1.9,0.08,4,2.5,31,163,43.9725499998627,-69.1874699995283,WV,bafdbf69-046c-48e1-ac4f-e1062b890435
485019.840599999763072,4869221.951099999249,1938,WV084.00,A,30,30,2,0.11,8,2.8,31,163,43.9759800000393,-69.1867699996765,WV,131a9e98-cbee-4be0-8057-35e045e8567c
485388.471300000324845,4869439.9308,1939,WV085.00,A,30,30,1.9,0.05,4,2.3,31,163,43.977950000255,-69.1821800003668,WV,84358c07-fd89-44e8-a9c4-5b732b0bfd56
487382.741899999789894,4871329.536699999124,1940,WV086.00,A,30,30,2.6,0.27,22,5.9,31,163,43.9949999998385,-69.1573600001836,WV,c0db0408-0588-42c0-b9e4-af02cdcf61c4
487635.363900000229478,4870928.1039,1941,WV087.00,A,30,30,2,0.08,4,2.5,31,163,43.9913900000159,-69.1542000000916,WV,5c72be38-4719-41d9-98f4-01bc80434d96
488575.376500000245869,4870598.7631,1942,WV088.00,A,30,30,2.4,0.21,12,4.6,31,163,43.9884399996436,-69.1424699997273,WV,8f814fd8-43f6-4396-9bed-6056eb25f3fd
489472.806400000117719,4870160.777599999681,1943,WV089.00,A,30,30,2.4,0.3,62,5.8,31,163,43.9845099997077,-69.1312700001785,WV,12ab9971-967b-4cfc-bf6d-9af11231451c
430767.958200000226498,4858945.742499999702,1952,WL046.00,A,30,30,3.1,0.56,1060,16.4,31,163,43.8803600003881,-69.8617899999323,WL,2b07d3c0-1772-4b9a-bc21-52e94bb9cb74
430693.862200000323355,4858466.658299999312,1953,WL046.50,A,30,30,2.4,0.23,12,4.9,31,163,43.8760399997047,-69.8626500002165,WL,1fbf0181-7ee4-418c-a152-75a6da8b20c2
431397.512199999764562,4859145.81299999915,1954,WL047.00,A,30,30,4.6,0.55,104,24.3,31,163,43.8822200000651,-69.8539800000331,WL,88cdb1e1-f7d0-4658-891c-0fbe691ac378
431586.567499999888241,4858468.5097,1956,WL048.00,A,30,30,3.5,0.43,46,12.7,31,163,43.8761400001415,-69.8515400002819,WL,bfef8244-f3c2-4a1d-9d32-dc6d299bd734
430514.316100000403821,4857970.90499999933,1957,WL048.50,A,30,30,2.6,0.36,130,7.8,31,163,43.8715599996146,-69.8648200004965,WL,58829926-da2a-4c68-afc0-312074692d48
430412.031000000424683,4856797.8825,1958,WL049.00,A,30,30,2.2,0.18,8,3.9,31,163,43.8609899999628,-69.8659399997811,WL,6dac9ce2-467f-4d03-a5b8-a4fa7b82850e
430921.7511,4856582.6271,1959,WL050.00,A,30,30,2.7,0.33,38,7.4,31,163,43.859100000385,-69.8595700002854,WL,1d364fad-8427-4fd0-af16-487281965d38
430540.436300000175834,4856395.548399999738,1960,WL051.00,A,30,30,2.4,0.27,24,5.4,31,163,43.8573799999421,-69.8642900005252,WL,59835a54-de7a-48c7-b190-a775601c1dd0
430302.470499999821186,4856313.620899999514,1962,WL052.00,R,30,30,2.7,0.22,10,5.3,31,163,43.8566199999485,-69.8672399997319,WL,de4f5e6a-493e-432a-8afb-264b8c86ece6
430491.8723,4856209.445699999109,1963,WL053.00,R,30,30,3.3,0.49,154,14.4,31,163,43.8556999999738,-69.8648699998209,WL,eeb67fdc-3e28-4a62-801a-5589e1fd36eb
430349.998100000433624,4855556.6837,1964,WL054.00,A,30,30,2.7,0.37,132,8.4,31,163,43.8498099996916,-69.8665499995299,WL,842c43e3-8ca1-4df8-a6e9-0d1a7673f3dd
430238.422199999914,4853502.921,1965,WL057.00,A,30,30,2.5,0.31,22,6.3,31,163,43.8313100001061,-69.8676700005622,WL,3a567d61-ad45-4bb9-a6d0-d48c6f1179b3
430411.315100000239909,4853273.401599999517,1967,WL060.00,A,30,30,2.8,0.36,50,8.3,31,163,43.8292599995829,-69.8654900001648,WL,fa8d5b4c-f345-4ad6-b310-37bf470127e9
431472.155500000342727,4853838.8769,1968,WL063.00,R,30,30,2.7,0.32,35,7.1,31,163,43.8344500003424,-69.8523700005119,WL,e1c71a4f-9ce4-4242-aec2-1c536b788fe9
431830.625699999742,4854060.6787,1969,WL066.00,A,30,30,2.5,0.24,20,5.1,31,163,43.8364800000479,-69.8479400003069,WL,3d8826ad-8164-4bf4-994c-2183390bd284
432026.648900000378489,4854359.690199999139,1970,WL068.00,A,30,30,3.2,0.35,48,9.1,31,163,43.839190000211,-69.845539999526,WL,007f3807-82fa-4571-a7bb-5d4b6c0c68e0
431714.1168,4853519.819299999624,1972,WL070.00,A,30,30,3,0.4,120,9.9,31,163,43.8315999998686,-69.8493200000769,WL,645de78d-af6d-4082-83c7-c4ac8fc6bc5a
431829.206000000238419,4853137.6458,1973,WL071.00,R,30,30,4.1,0.68,1700,31.6,31,163,43.8281700001059,-69.8478399999204,WL,dc2788b3-f477-4dea-b3d5-11be0e9d4fd9
431280.343899999745,4851771.495899999514,1974,WL073.00,R,30,30,3.9,0.5,114,17.7,31,163,43.8158199995746,-69.8544900000351,WL,3f7a2184-5db0-4604-b1e0-e52fd57bd71d
430986.177699999883771,4851093.6403,1976,WL075.00,R,30,30,5.5,0.72,560,46.8,31,163,43.8096899995632,-69.8580600003985,WL,4ada2ad3-0ca8-486b-bc6a-829be45c26d7
431883.268099999987,4851348.761199999601,1977,WL076.00,A,30,30,4.5,0.52,96,21.4,31,163,43.8120700002599,-69.846939999823,WL,1e017fd7-aa31-4959-8e9e-31d202c03dc8
431557.041199999861419,4849817.0338,1978,WL077.00,A,30,30,4,0.57,220,22.3,31,163,43.7982499997058,-69.8508000000348,WL,4ff8e850-d5b2-4e96-ba8a-98bcb47c218d
429732.630300000309944,4848319.839199999347,1979,WL079.00,A,30,30,3.1,0.53,300,15,31,163,43.7846000000635,-69.873280000556,WL,03fec463-b486-4d78-ba84-081b7e5a1401
430061.111399999819696,4847874.2988,1981,WL081.00,P,30,30,7,0.9,1700,101.2,31,163,43.7806199998747,-69.8691399994664,WL,89f4bdd2-42a8-4647-ae52-6363a5121708
430490.245099999942,4846580.215299999341,1983,WL085.00,P,30,30,8.4,0.73,460,74,31,163,43.7690099996367,-69.8636400002613,WL,d2f06240-f135-441d-8e68-aef98c4923b3
430574.878100000321865,4845972.8592,1984,WL087.00,R,30,30,3.8,0.54,124,19.5,31,163,43.7635499998263,-69.862510000458,WL,3208e0fd-8cb6-419f-87f3-1a8061d9b8d0
430693.1606,4845812.7903,1985,WL087.20,R,30,30,4.7,0.67,840,34.6,31,163,43.762120000226,-69.8610200002064,WL,11abd59e-f053-4da8-95ec-39b8ac55416b
430412.25800000037998,4844660.528699999675,1986,WL089.00,P,30,30,3.8,0.45,58,14.5,31,163,43.7517200002711,-69.8643599996211,WL,bb47c7b6-72f3-4600-a681-ae3d43241b6f
431090.736999999731779,4844088.111099999398,1989,WL095.50,P,30,30,4.1,0.64,580,28.1,31,163,43.746630000194,-69.8558600002359,WL,efb03a01-2055-4a6f-88a0-11de5d19962b
432153.681499999948,4844962.4834,1990,WL096.00,CA,30,30,4.4,0.54,260,22.4,31,163,43.7545999999914,-69.8427700006127,WL,cfae4037-a4ab-4a8b-90fa-eeaa4d19d1e5
432034.0323,4844045.1114,1991,WL097.00,A,30,30,2.5,0.35,84,7.2,31,163,43.7463300002109,-69.8441400001549,WL,273d5d04-f351-49d3-b196-e005b127c3a4
432213.083200000226498,4843360.1796,1992,WL098.00,R,30,30,4.1,0.53,220,20.4,31,163,43.7401800002931,-69.8418300000628,WL,fe62824e-8c64-4109-b929-fc8a4825832e
431906.726499999873,4842538.013299999759,1993,WL099.00,A,30,30,2.9,0.33,33,8,31,163,43.7327499995581,-69.8455299998253,WL,8be2098b-293d-402c-b152-cf00fe7f8af3
432499.181400000117719,4842186.5536,1994,WL101.00,CA,30,30,3.3,0.39,38,10.6,31,163,43.7296399997492,-69.838130000365,WL,7c9352e2-15c5-4b5d-a851-15ef2afa7d75
431628.503899999894202,4841481.205,1995,WL101.80,A,30,30,3.9,0.46,40,15.8,31,163,43.7232099998819,-69.8488499994829,WL,8a5d20e5-a64f-4a3d-b251-bb9e36fb1eaf
431494.31900000013411,4841200.450899999589,1996,WL102.00,A,30,30,3.1,0.4,104,10.5,31,163,43.7206699996206,-69.8504800001545,WL,6c9c40f0-3f3e-4491-b425-07ef29a3a9ff
431584.408900000154972,4840794.1052,1997,WL103.00,A,30,30,2.1,0.24,35,4.5,31,163,43.7170200001901,-69.849309999898,WL,2dd1303f-ccce-439c-bb2e-fcaa84ed24d2
432904.052099999972,4841598.2212,1999,WM001.00,A,30,30,3.9,0.45,62,15.4,31,163,43.7243800001331,-69.8330300005718,WM,4c8c0c3a-999c-4586-9e9d-ec7c553e9a34
436917.838399999774992,4844736.890699999407,2001,WM003.00,A,30,30,2.5,0.32,46,6.6,31,163,43.7529899999908,-69.7835699999431,WM,9ae6302b-0046-4a78-9c8f-eb6aa8011cbc
436508.716699999757111,4844809.638399999589,2002,WM004.00,CA,30,30,3.6,0.45,66,13.9,31,163,43.7536100002467,-69.788660000201,WM,d56a518d-7f8c-4b83-84ad-9247514af046
435994.978099999949,4844131.4459,2003,WM004.10,CA,30,30,3.5,0.47,100,14.4,31,163,43.7474599999005,-69.7949600005775,WM,18cbaca3-a495-411e-9e31-174f3cf579c8
435388.169499999843538,4844497.174799999222,2005,WM004.50,CA,30,30,3.8,0.45,90,14.7,31,163,43.7506999998337,-69.8025400006004,WM,6c5334a6-6c6d-4d6d-a9bb-0f0984e1a387
435767.389899999834597,4845833.06269999966,2006,WM004.80,CA,30,30,3.8,0.43,82,13.8,31,163,43.7627600000035,-69.7979900000698,WM,786509a2-0981-43d3-9718-28744798833c
436561.269899999722838,4846102.035299999639,2007,WM005.00,CA,30,30,2.5,0.32,42,6.7,31,163,43.7652499997243,-69.7881599994588,WM,ba8be55c-fd1d-4cfb-92f8-c03d53b4f6c5
436576.178999999538064,4846738.3463,2008,WM006.00,CA,30,30,3.5,0.44,104,13.3,31,163,43.7709799997177,-69.7880499994583,WM,306ea4c0-7ded-433f-80c5-48e59169803f
436057.262299999594688,4846427.8541,2009,WM006.50,CA,30,30,3.9,0.43,96,14.3,31,163,43.7681400003931,-69.7944600004807,WM,3aab50a6-d3bc-4007-b755-eb42915d35bf
436006.207000000402331,4847230.298699999228,2010,WM008.00,CA,30,30,4.4,0.51,124,20,31,163,43.7753600000646,-69.7951899997163,WM,fa8c06d5-4f97-412e-b8c4-75f5b6fea606
435430.930399999954,4848328.8198,2011,WM009.00,CA,30,30,5.1,0.56,160,27.2,31,163,43.7851999996186,-69.8024699999181,WM,1250cf93-1656-48eb-a802-6d9150a16de5
435502.5729,4849162.2959,2012,WM009.80,CA,30,30,5.7,0.49,106,24.6,31,163,43.7927100000945,-69.8016799998723,WM,a29f56d6-bf41-4223-9a67-787b043638cd
436140.222900000400841,4849456.0526,2013,WM012.00,CA,30,30,3.4,0.45,128,13.4,31,163,43.7954100001366,-69.7937900003907,WM,6a7b0a15-128f-4f7b-a3cd-a31797b0c6d3
434923.071399999782443,4851941.4779,2015,WM016.00,CA,30,30,4.6,0.51,122,20.8,31,163,43.8176800003711,-69.8092199999996,WM,a5685d0d-8e47-42d8-a2b4-330d613e8de1
434575.615000000223517,4853248.912,2016,WM017.20,CA,30,30,4.7,0.5,110,21.3,31,163,43.829419999555,-69.8137000001092,WM,6afc566e-858d-4533-afba-eafb280f3785
437241.690799999982,4850567.431399999186,2024,WM019.10,P,30,30,5.7,0.41,72,19.3,31,163,43.8055100001229,-69.7802299996314,WM,8ed17bf6-35f2-4865-a12e-76e606233d01
438232.108300000429153,4845985.268899999559,2029,WM020.00,CA,30,30,3.8,0.42,86,13.2,31,163,43.7643399995956,-69.7673899994579,WM,5160995a-19f4-47b7-b442-66b25704de6d
438333.629800000227988,4845995.436499999836,2030,WM022.00,CA,30,30,3.7,0.39,42,12,31,163,43.7644400003438,-69.7661299994865,WM,f12baef7-9cc5-46cf-88cb-0f8530ce7dce
439035.681900000199676,4846799.81259999983,2031,WM023.00,CA,30,30,3.8,0.46,64,15,31,163,43.771739999702,-69.7574999998424,WM,eb221684-c45b-4e40-bcd7-3bffb47f499e
439392.179399999789894,4846084.5842,2032,WM024.00,CA,30,30,3.8,0.4,56,12.5,31,163,43.7653299999133,-69.7529900005465,WM,97640455-f239-4b64-b96a-bd645f3129dd
437260.502500000409782,4849063.309699999169,2033,WM026.00,CA,30,30,5,0.48,58,21.5,31,163,43.7919700000178,-69.7798199997009,WM,31143a72-1138-4ffa-a5da-bbf0c3a63a6d
437772.003100000321865,4847660.0927,2034,WM026.90,R,30,30,6.1,0.54,460,30.8,31,163,43.7793800001184,-69.7732999995595,WM,0e49906c-93c4-4b7e-9228-9b0ca10dde9d
437837.278300000354648,4847151.877299999818,2035,WM027.00,CA,30,30,5.2,0.37,31,16,31,163,43.77481000043,-69.7724300005751,WM,664a214b-ac4e-4102-9242-416c066a25d8
437734.065999999642372,4846441.9704,2036,WM028.00,CA,30,30,3.6,0.43,38,13.1,31,163,43.7684099995781,-69.7736299998607,WM,a332a11e-7c73-4ca0-92d8-5eae96590dac
439381.3492,4844981.730399999768,2046,WN001.00,P,30,30,2.1,0.13,6,3.1,31,163,43.7553999996162,-69.7529999996101,WN,ebce3fd0-d18d-45e1-bdb7-e77d197baf41
440386.155299999751151,4846967.535,2047,WN002.00,A,30,30,2.7,0.34,48,7.5,31,163,43.7733600002069,-69.7407399994704,WN,699b0388-bef6-4456-bc99-e293a15003e2
441829.831600000150502,4848232.1104,2048,WN003.00,A,30,30,4.2,0.57,220,23.1,31,163,43.7848599997384,-69.7229399995542,WN,50f4f299-b673-4331-bb18-ee7763711b0a
442213.455599999987,4851729.781899999827,2049,WN004.00,A,30,30,3.5,0.41,54,12.2,31,163,43.816379999616,-69.7185500002338,WN,6f6afe7d-4e3e-4ea3-a4bb-ae29b6e1347d
441663.113400000147521,4855463.3197,2053,WN013.00,CA,30,30,3.5,0.43,56,12.6,31,163,43.8499500002966,-69.7258000004682,WN,8ab1ff99-2e09-4772-9332-9ad8933fcc3e
440939.241100000217557,4856319.428799999878,2054,WN013.50,CA,30,30,2.6,0.26,16,5.8,31,163,43.8576000000885,-69.7348999999403,WN,7727d698-dcc1-4c08-8b53-49f2c3780292
441348.028900000266731,4856193.6268,2056,WN014.50,CA,30,30,2.7,0.29,24,6.5,31,163,43.8564999998259,-69.7297999996847,WN,c8b8168c-a2a3-4fa6-b673-9a496ec042df
441008.464100000448525,4856874.1849,2057,WN015.50,A,30,30,2.9,0.37,52,8.8,31,163,43.8625999997406,-69.7341000004653,WN,6eb62988-8706-4382-8674-52f8dbf7032c
440596.591099999845028,4854400.9009,2058,WN016.00,A,30,30,2.7,0.42,280,9.7,31,163,43.8403000001203,-69.7389499997724,WN,3e69ae1f-fd15-48a9-ac9d-d6af9edd265d
440086.442599999718368,4852656.0634,2059,WN018.00,A,30,30,3.1,0.36,92,9.1,31,163,43.8245499997093,-69.7451000004171,WN,64a3623b-cb9c-43e8-8695-5406f1070fc7
439811.587299999780953,4850451.510399999097,2061,WN020.00,A,30,30,3.5,0.35,40,10,31,163,43.8046799995778,-69.7482700002675,WN,1cb81b2a-bccc-4453-84bf-2fef4e7a2363
439512.201999999582767,4850170.986199999228,2062,WN021.00,A,30,30,3.5,0.34,46,10,31,163,43.8021299996419,-69.751959999686,WN,fb50ffcb-3950-4c43-bca8-760882e13a61
440030.574900000356138,4849846.40599999949,2063,WN022.00,A,30,30,2.9,0.34,78,8.3,31,163,43.7992500001489,-69.7454799996971,WN,3b62213f-13fb-4a3a-ac3f-04f3d2907302
443213.307900000363588,4857018.253,2064,WN027.00,P,30,30,2.1,0.13,8,3.1,31,163,43.8640700003861,-69.7066799995906,WN,a97ef4ea-9e71-4c95-8454-081b8d6117cc
442679.224600000306964,4855845.458499999717,2065,WN027.20,A,30,30,2.1,0.13,6,3.1,31,163,43.8534699998756,-69.7132000000605,WN,8fd2bb17-bee4-401b-9565-5b5621f6bb54
441815.471099999733269,4858174.411199999973,2066,WN027.30,R,30,30,3.8,0.42,152,13.6,31,163,43.8743700001842,-69.724200000567,WN,cf6317f5-e1d8-44a7-9ab2-fc2cfe478e8c
441319.526600000448525,4858789.684,2067,WN027.50,P,30,30,4.6,0.6,960,27.7,31,163,43.8798700001989,-69.7304400001737,WN,f41a78ee-fe9b-4afd-afe0-b517567a2b6a
443494.42920000012964,4858417.605599999428,2068,WN028.00,P,30,30,3.4,0.44,48,12.7,31,163,43.8766900003402,-69.7033299994367,WN,92acc257-38b7-417a-aaa4-7cf6252d9429
439902.973899999633431,4857356.159399999306,2072,WN030.50,CA,30,30,4.5,0.36,24,13.4,31,163,43.86685000028,-69.7479099995173,WN,c78564b3-bf72-464d-9849-92182f8bf94c
438932.9276,4859529.860899999738,2073,WN031.00,P,30,30,8.5,0.6,220,50.6,31,163,43.8863400000633,-69.7602299999456,WN,31cfe0b1-9e39-4d04-a130-d86be61af918
439314.994699999690056,4861075.85909999907,2076,WN032.00,CA,30,30,4.2,0.37,36,12.5,31,163,43.9002900002333,-69.7556499998086,WN,86131997-6739-4ec0-b890-38df0f1e7a2f
439786.494599999859929,4863027.604199999943,2080,WN032.80,CA,30,30,4.9,0.4,80,18.2,31,163,43.917900000052,-69.750000000128,WN,fc7c7702-7ea1-40eb-bc00-c8f01e8f984b
441241.704800000414252,4860254.336,2082,WN034.00,CA,30,30,3.1,0.25,16,6.6,31,163,43.8930499996107,-69.7315699997727,WN,a9454968-3584-4e84-9d73-93b376e33361
440763.830099999905,4861250.48369999975,2083,WN035.00,CA,30,30,6.1,0.5,88,30.4,31,163,43.9019799995894,-69.737630000498,WN,1c0347e5-3d5f-4664-9ceb-43157336a1d8
441250.170099999755621,4863114.44319999963,2085,WN035.40,CA,30,30,5.6,0.4,80,20.9,31,163,43.9187999999209,-69.7317800006176,WN,6660aebd-2f3d-41c8-a07d-38aea13567c3
